Fecha;anno;mes;dia;O3;MP10;CO;SO2;MP25;NO2;Tmedia;Tmax;Precipitaciones
90630;2009;6;30;1,375;57,5416;1,3875;3,16583;31,875;26,3944;8,8;13,1;3,3
90701;2009;7;1;4,33333;42,5833;0,512499;2,83833;22,7083;21,7546;8,9;14,9;0
90702;2009;7;2;4,79166;87,5;0,983332;4,585;36,25;28,7025;11,4;18;0
90703;2009;7;3;1,20833;127,625;1,89583;5,895;60,875;36,7083;11;15,8;0
90704;2009;7;4;1;131,667;2,35416;5,67666;65,75;30,2083;9,8;12,4;0
90705;2009;7;5;1,29167;107,667;2,4;4,9125;64,1666;30,25;10;14,4;0
90706;2009;7;6;5,41666;52,5833;1,0375;4,03917;30,875;24,0833;10,1;18,8;0
90707;2009;7;7;3,29166;57,2916;0,820831;3,38416;25,375;23,0417;8,3;16,2;0
90708;2009;7;8;4,20833;84,8333;1,0625;5,02166;39,9166;27,1667;6,8;16,8;0
90709;2009;7;9;3,33333;104,053;1,68333;6,44083;54,7222;37,5;7,2;17,3;0
90710;2009;7;10;5,75;69,4166;0,920832;4,69416;28,5417;26,75;7,7;16,4;0
90711;2009;7;11;6,41666;97,4583;2,01666;5,895;42,9166;30,9545;8,1;19,8;0
90712;2009;7;12;2,33333;74,875;1,70833;5,24;43,2916;25,6667;6,8;11,8;0
90713;2009;7;13;5,41666;93,9166;1,75;4,36666;40,8333;31,8333;10,2;18,8;0
90714;2009;7;14;3,41666;86,9583;1,62917;6,00416;40,4583;33,2083;10,5;21,1;0
90715;2009;7;15;7,125;81,1666;1,29166;4,03917;33,625;24,5417;9;16,6;0
90716;2009;7;16;7,75;99,9583;1,95416;4,80333;46,125;32,25;9,6;22,4;0
90717;2009;7;17;4,625;81,2916;1,25416;3,6025;43,9583;26,7917;9,9;15,4;0
90718;2009;7;18;7,16666;74,875;1,75416;4,03917;37,4583;20,375;8,1;15,8;0
90719;2009;7;19;2,70833;78,0833;1,925;3,275;47,6666;22,5417;7,4;11,6;0
90720;2009;7;20;4,75;56,4583;0,974998;3,49333;35,875;23,5833;9,5;13,9;0
90721;2009;7;21;4,33333;25,4583;0,679165;2,83833;16,2917;20,6667;8;12;14,3
90722;2009;7;22;9,33333;21,9167;0,358333;2,9475;8,75;19,8333;4,9;10,6;0
90723;2009;7;23;5,08333;80,2083;1,20416;5,67666;32,2916;30,5;4;13,6;0
90724;2009;7;24;4,20833;129,792;2,57083;6,55;54,6666;46,3333;5,2;17,6;0
90725;2009;7;25;5,41666;101,75;2,02083;9,71583;49,8333;37,1666;5,8;16,8;0
90726;2009;7;26;10,2083;110,042;2,275;7,205;58,5416;31,7917;7;19;0
90727;2009;7;27;2,5;117,5;1,7875;9,60666;60,0416;41,9583;8,6;15;0
90728;2009;7;28;6,375;116,833;1,56667;8,29666;51,7916;40,5;7,9;19,2;0
90729;2009;7;29;8,20833;113,292;1,925;6,98666;44,8333;41,1666;8,7;22,8;0
90730;2009;7;30;8,375;97,375;1,70416;7,5325;46,2083;37,875;9;19,7;0
90731;2009;7;31;5,375;67,1666;1,13333;4,2575;29,0833;28,25;9;14,7;0
90801;2009;8;1;7,33333;78,5833;1,67916;4,2575;38,5;28,125;8,3;19;0
90802;2009;8;2;9,58333;84,25;1,79166;4,69416;42,7916;31,6667;10,2;22,6;0
90803;2009;8;3;10,5;78,4166;1,22916;5,13083;39,5416;33,5833;11,3;22,7;0
90804;2009;8;4;6,875;35,0833;0,404166;2,72916;16,125;15,7917;9,3;14,1;0,2
90805;2009;8;5;6,20833;41,25;0,654165;3,6025;14,2917;17,75;8,8;13,3;0
90806;2009;8;6;1,04167;86,5833;1,41666;5,34916;43,2083;28,125;6,9;10;0
90807;2009;8;7;7,45833;51,3333;0,683331;4,36666;23,0417;19,9583;7,1;14,9;0
90808;2009;8;8;8,91666;88,2916;1,45416;5,13083;43,125;26,0833;6,9;17,8;0
90809;2009;8;9;11,5417;100,542;1,51666;6,44083;42,4583;25,625;7;17,5;0
90810;2009;8;10;8,75;105,667;2,00833;8,73333;41,7083;36,5416;9,2;22,2;0
90811;2009;8;11;8,29166;132,75;1,49583;7,96916;45,25;44,375;12,5;24,2;0
90812;2009;8;12;1,25;56,9583;0,529165;2,9475;25,1818;22,2917;10,4;12,6;0
90813;2009;8;13;2,29166;98,75;1,19166;4,03917;35,7083;29,375;12,8;18,9;0
90814;2009;8;14;1,20833;81,4166;1,2875;2,83833;36,7916;26,7917;13,8;19,4;19,9
90815;2009;8;15;8,41666;13,7083;0,383333;2,62;6,875;14,4583;7,5;8,7;28,1
90816;2009;8;16;10,2083;27,875;0,745831;1,50776;16,3333;18,25;7,6;14;0
90817;2009;8;17;1,875;73,4583;1,09167;3,48267;29,5417;29,4167;8,2;11,8;9
90818;2009;8;18;1,75;23,5417;0,745831;2,62;16,875;26,875;8,1;9,2;39,9
90819;2009;8;19;5,79166;36,5833;0,758332;2,62;15,875;24,2083;9,5;16,9;0
90820;2009;8;20;5,79166;75,75;1,1375;3,84414;30,125;27,625;9,7;18;0
90821;2009;8;21;1;72,1666;1,10833;2,62;38,2083;23,7917;10,8;13,1;0,4
90822;2009;8;22;7,33333;52,75;1,30416;2,83833;35,5;17,375;11,3;16,6;0
90823;2009;8;23;7,20833;70,2083;1,4125;2,62;38,2916;18,375;9,7;17;0
90824;2009;8;24;2,70833;111,167;1,76666;4,03917;54,2916;31,5;11,2;18;0
90825;2009;8;25;8,375;126,708;1,8625;6,65916;50,75;38,4583;12,2;23;0
90826;2009;8;26;10,7083;119,208;2,08333;7,31416;53,75;43,4166;14,7;26,1;0
90827;2009;8;27;12,5833;114,667;1,53333;6,55;44,5;40,7916;16;27,4;0
90828;2009;8;28;13,6667;91,9166;1,42083;4,80333;42,0833;31,7917;15,1;26,3;0
90829;2009;8;29;7,79166;41,0833;0,491665;2,72916;21,9167;16,25;11,6;18;0
90830;2009;8;30;10,8333;40,9166;0,454166;2,72916;22,7083;14,6667;12,7;17,4;0
90831;2009;8;31;2,125;47,5833;0,562499;2,62;21,5833;15,625;12,2;14,4;0
90901;2009;9;1;2,08333;76,4545;0,570832;4,14833;30,1364;18,25;12,2;14,6;0
90902;2009;9;2;3,79166;22,2917;0,275;2,83833;14,5;13,6667;9;9,4;4,3
90903;2009;9;3;6,04166;62,625;0,833332;3,93;25,4167;19,0417;9,3;14,8;0
90904;2009;9;4;2,54166;94,9166;1,50833;5,02166;43,4166;28,7917;10,6;17,9;0
90905;2009;9;5;1,70833;56,9583;1,20833;5,02166;35,3333;25,125;10,2;11,4;15,5
90906;2009;9;6;8,95833;15;0,683332;2,72916;13,7083;11,25;11,5;14,5;19,2
90907;2009;9;7;10,5833;12,375;0,270833;3,71166;5,95833;15,0833;7,6;9,9;0,2
90908;2009;9;8;11,4583;33,5416;0,366666;14,6283;14,25;15,5;8,1;12,7;0
90909;2009;9;9;10,4583;61,4166;0,745832;5,45833;25,9583;21,5417;7,2;15,8;0
90910;2009;9;10;11,25;90,7083;1,00833;7,205;26,0417;27,2083;9;19,5;0
90911;2009;9;11;15,625;99,2916;1,35833;7,42333;36,4583;28,3333;11,7;23,3;0
90912;2009;9;12;18,1667;95,625;1,09167;5,78583;39,1666;23,5417;12,6;25;0
90913;2009;9;13;13,9583;41,375;0,554165;2,83833;20,9167;14,3333;11,3;18,4;0
90914;2009;9;14;9,91666;59,5416;0,591665;3,05666;26,5;19;12,5;16,9;0
90915;2009;9;15;8,29166;60,1666;0,616665;3,49333;23,7917;17,5417;12,3;18,6;0
90916;2009;9;16;13,7083;51,5833;0,649999;4,2575;20,4583;16,5;11,5;20,6;0
90917;2009;9;17;12,875;44;0,387499;2,83833;14,9167;14,25;10,4;15,4;0
90918;2009;9;18;15,4583;67,625;0,641665;4,36666;26,1667;16,4167;12,8;20,9;0
90919;2009;9;19;20,125;106,667;1,37916;4,2575;42,4166;17;13,4;25,8;0
90920;2009;9;20;17;56,5833;0,462499;5,5675;15,4583;13,4583;14,3;25,2;0
90921;2009;9;21;8,25;20,0417;0,2;2,62;6,70833;11,4167;9,6;12,4;2
90922;2009;9;22;12,2083;33,5833;0,295833;7,86;9,29166;16,2083;10,6;19,2;0
90923;2009;9;23;13,375;47,2291;0,616666;3,49333;15,947;18,9167;12,3;22,7;0
90924;2009;9;24;15,5417;61,9583;0,520832;4,03917;19,875;20,4583;13,4;23,2;0
90925;2009;9;25;16,5;48,5;0,304166;3,38416;14,1667;10,1667;12,2;19;0
90926;2009;9;26;18,5417;30,6667;0,220833;2,83833;7,95833;5,54166;9,4;11,9;0,6
90927;2009;9;27;14,625;13,2917;0,329166;2,72916;6,08333;9,5;7,1;11,4;5,6
90928;2009;9;28;14,7083;26,75;0,379166;3,49333;9,54166;12,0417;8;16,5;0
90929;2009;9;29;13,5833;51;0,591665;4,80333;15,8333;18,125;10,9;20,4;0
90930;2009;9;30;14,3333;52,8333;0,491666;4,14833;15,125;16,1667;11,2;20,3;0
91001;2009;10;1;15,6667;66,875;0,375;8,73333;19,4167;20,5417;14,1;24,2;0
91002;2009;10;2;16,5417;76,4166;0,379166;6,00416;20,25;19,75;16,6;24,2;0
91003;2009;10;3;15,9545;90,7;0,678259;6,19273;24,1053;23,8182;14,9;22,2;0
91004;2009;10;4;20,75;45,6666;0,195833;3,82083;13,9167;7,54166;13,5;19,4;0
91005;2009;10;5;13,2083;40,0416;0,233333;4,14833;11,3333;15,6364;13;20,8;0
91006;2009;10;6;16,5;65,4166;0,399999;4,9125;14,6667;23,2917;16,7;27;0
91007;2009;10;7;21,9583;82,7916;0,520832;5,78583;19,5417;29,9583;18,4;29,7;0
91008;2009;10;8;23,875;75;0,549999;5,13083;19,125;27,9167;18,7;28,8;0
91009;2009;10;9;18,9167;68,4166;0,474999;4,585;19,1667;23,7917;16,7;25,4;0,2
91010;2009;10;10;9,33333;20,9583;0,287499;3,6025;8,54166;12,375;12,8;16,2;5,7
91011;2009;10;11;18,1667;24,0417;0,233333;3,49333;6,54166;8,04166;12,3;18,8;0
91012;2009;10;12;17,4167;42,9166;0,558332;4,585;11,7917;15,7917;14,9;26;0
91013;2009;10;13;12,6667;45;0,374999;4,03917;12,9583;15,2083;13,4;20;0
91014;2009;10;14;17,625;42,2083;0,304166;3,05666;14,9583;11,9583;14,1;19,6;0
91015;2009;10;15;15,25;54,8333;0,524999;3,82083;23,0833;16,3333;12,7;19,4;0
91016;2009;10;16;18,375;43,75;0,375;3,93;15,125;14,9167;14,4;22,6;0
91017;2009;10;17;19,2083;47,7083;0,349999;3,16583;13,0833;9,41666;12,4;21,2;0
91018;2009;10;18;21,2917;26,4167;0,304166;2,83833;8,875;7,04166;13;19,7;0
91019;2009;10;19;18,5833;45,5416;0,499999;5,34916;16,0833;16,8333;15,9;26,4;0
91020;2009;10;20;13,625;62,3333;0,508332;4,14833;16,5833;15,875;15;22,5;0
91021;2009;10;21;6,125;82,5;0,774999;8,1875;27,1667;29,375;12,9;19,2;0
91022;2009;10;22;14,25;79,9166;0,774999;8,62416;29,125;27,25;17,3;24,4;0
91023;2009;10;23;4,91666;36,2916;0,399999;3,6025;11,3333;14,625;13,8;17,9;0,6
91024;2009;10;24;8,33333;45,0416;0,579165;5,895;20,1667;20,1667;12,9;19,4;0
91025;2009;10;25;18,9583;41,0416;0,387499;13,6458;17,7083;14,2917;16,6;25,6;0
91026;2009;10;26;18,2917;59,4166;0,533332;6,44083;21,1667;22,2083;18,4;29,2;0
91027;2009;10;27;3,45833;94,25;0,912498;6,00416;30,3333;34,375;16,7;22,8;0
91028;2009;10;28;23,9583;78,7083;0,870832;8,40583;31,5833;25,7083;21,4;32,4;0
91029;2009;10;29;25,0833;59,2083;0,641665;3,49333;21,5833;21,5833;22,9;33,1;0
91030;2009;10;30;23,5;50,25;0,491303;2,9475;16,9583;16,5417;22,5;31,6;0
91031;2009;10;31;17,6667;52,25;0,399999;4,47583;14,8333;13,1667;18,7;26,4;0
91101;2009;11;1;13,5;38;0,2;3,82083;11;9,25;16;21,1;0
91102;2009;11;2;6,91666;23,4167;0,170833;3,275;8,16666;10,0417;14;17,6;0
91103;2009;11;3;15,75;31,2917;0,154166;2,9475;8,95833;10,6667;14,8;21,7;0
91104;2009;11;4;17,625;34,125;0,15;3,71166;7,29166;9,66666;14;21,7;0
91105;2009;11;5;17,7083;41,2916;0,191666;3,05666;9,5;12,5676;13,9;23,6;0
91106;2009;11;6;15,7917;39,7083;0,220833;2,72916;8,83333;11,8961;13;20,4;0
91107;2009;11;7;19,2917;45,2083;0,241666;2,62;8,875;10,5509;13,4;22,2;0
91108;2009;11;8;18,625;44,625;0,291666;3,05666;9,83333;9,26157;13,4;21,8;0
91109;2009;11;9;15,75;39,4166;0,291666;3,38416;8,54166;14,0822;14,9;22;0
91110;2009;11;10;18,1667;61,2083;0,295833;6,33166;14,1667;19,1516;17;27,7;0
91111;2009;11;11;22,625;62,125;0,229167;4,36666;16,0833;18,1423;18,4;28,8;0
91112;2009;11;12;19,6667;54,4583;0,299999;3,38416;14,5;15,8889;18,2;27,4;0
91113;2009;11;13;0;47,3055;0;0;0;0;16,2;25,7;0
91114;2009;11;14;20,5;61,7083;0,391666;2,83833;17,4583;16,6967;17,1;26,4;0
91115;2009;11;15;23,125;58,3333;0,449999;6,44083;18,4583;16,6111;20,3;31,1;0
91116;2009;11;16;14,375;66,25;0,404166;3,71166;19,25;20,7275;18,6;25,3;0
91117;2009;11;17;3,29166;93;0,533332;3,82083;24,3333;23,7083;15,5;18,7;0
91118;2009;11;18;10,25;71,9166;0,441666;3,16583;26,375;17,9583;15,8;20,4;0
91119;2009;11;19;11;57,5833;0,366666;2,72916;13,875;19,5417;15,1;22,1;0
91120;2009;11;20;5,33333;71,375;0,587499;5,5675;19,3333;25,1667;16;20,4;0
91121;2009;11;21;22,625;69,2083;0,479166;3,82083;18,875;17,25;18,3;27,2;0
91122;2009;11;22;20,4167;81;0,466666;3,275;17,875;19,375;19;25;0
91123;2009;11;23;23,625;44,875;0,245833;3,16583;11,0833;13,5;20,5;30,5;0
91124;2009;11;24;13,5;42,5416;0,191666;3,275;7,625;9,20833;16,7;23,4;0
91125;2009;11;25;13,4167;44,0833;0,287499;3,49333;12,375;11,75;18,5;24,4;0
91126;2009;11;26;22,75;50,5833;0,3375;4,47583;14,5;14,5;19,1;28,4;0
91127;2009;11;27;22,5;58,5416;0,333333;6,00416;14,7917;14,625;19,6;29,5;0
91128;2009;11;28;20,7083;57,9583;0,345833;4,69416;13,4583;11,5417;18,7;27,6;0
91129;2009;11;29;17,7083;47,4166;0,324999;4,585;10,8333;10,625;17,5;24,4;0
91130;2009;11;30;20,3333;39,0833;0,3;4,14833;10,1667;11,7083;19;28,8;0
91201;2009;12;1;19,3333;58,4166;0,608332;4,80333;13,4167;10,5417;18,4;27,1;0
91202;2009;12;2;24,375;56,2916;0,649998;7,86;16,4167;14,2917;20,5;30,4;0
91203;2009;12;3;26,5417;64,8333;0,758331;5,24;20,875;17,4167;22,4;33,2;0
91204;2009;12;4;20,9167;69,6666;0,737498;4,47583;17,8333;14,0417;19,2;28;0
91205;2009;12;5;21,5417;43,6666;0,674998;3,16583;14,125;9,16666;17,1;26;0
91206;2009;12;6;21,2083;38,9583;0,687497;3,82083;11,125;8,08333;18,3;27,6;0
91207;2009;12;7;18,2083;44,9166;0,649998;3,16583;10,375;7,16666;15,8;25,2;0
91208;2009;12;8;21,0417;37,6666;0,654164;3,6025;11,0417;5,875;17,3;27,3;0
91209;2009;12;9;23,875;49,6666;0,741665;4,14833;14,375;11,7083;19,5;29,6;0
91210;2009;12;10;19,7917;62,7916;0,779165;4,47583;18,7917;12,75;18,4;26,6;0
91211;2009;12;11;22,125;54,0833;0,812499;4,47583;16,2917;12,7917;19,1;29,3;0
91212;2009;12;12;28,875;60;0,866665;6,8775;19;14,625;22,1;32,8;0
91213;2009;12;13;24,0833;55,3333;0,799998;4,69416;20,9167;11,4167;22,2;30,4;0
91214;2009;12;14;26,5417;50,75;0,804165;5,24;25,3333;11,5417;22,7;32,3;0
91215;2009;12;15;26,25;69,4166;0,870832;4,36666;27,5417;16,7917;23,4;32,8;0
91216;2009;12;16;23,2917;62,2083;0,854164;6,00416;23,4583;21,3333;24;34,3;0
91217;2009;12;17;21,9583;70,5416;0,891665;3,93;21,4583;15,9167;22,8;30,6;0
91218;2009;12;18;18,5;58,25;0,841666;3,16583;19,4583;13,7917;21,4;30,1;0
91219;2009;12;19;18,2083;56,2083;0,895831;3,93;19,25;13,9167;19,9;26,4;0
91220;2009;12;20;25,9583;49,3333;0,904165;4,03917;18,8333;13,6667;21,4;31,6;0
91221;2009;12;21;23,0833;52,0416;0,808331;3,275;16,125;14,1667;21,2;31,5;0
91222;2009;12;22;22,1667;53,4583;0,841664;2,72916;18,3333;12,5417;20,8;29,3;0
91223;2009;12;23;24,0417;74,3333;0,933331;2,62;36,875;15,2917;19,8;29,2;0
91224;2009;12;24;27,25;65,9564;0,995831;2,83833;34,0833;15,4583;21,5;31,2;0
91225;2009;12;25;18,875;29,2083;0,908332;2,62;10,4167;8,36841;22;31;0
91226;2009;12;26;18,4167;50,5833;0,954165;2,62;19,4583;8,71179;21;30;0
91227;2009;12;27;21,7083;43,7083;0,937499;2,01766;16,4167;8,25346;20,7;29,2;0
91228;2009;12;28;16,4583;40,7916;0,941666;87,6187;17,7083;7,26672;18;26;0
91229;2009;12;29;16,5417;44,9583;0,974999;2,62;19,1667;11,6065;18,9;27,6;0
91230;2009;12;30;21,5417;52,875;0,325;2,62;18,125;12,0289;20;29,7;0
91231;2009;12;31;18,0833;69,5;0,2625;2,33263;27,0952;10,5643;18,5;27;0
100101;2010;1;1;21,625;35,375;0,195833;2,9475;18,25;8,6655;21,2;31,4;0
100102;2010;1;2;27,2917;52,4583;0,254166;2,83833;21,0417;11,0949;23,6;34,9;0
100103;2010;1;3;19,5417;49,9523;0,129166;2,83833;13,8333;4,67014;18,7;26,6;0
100104;2010;1;4;19,7917;20,4583;0,179166;2,62;14,0417;7,90708;18,8;27,5;0
100105;2010;1;5;17,9583;41,5416;0,1875;2,62;15,5833;8,40971;20,8;29,4;0
100106;2010;1;6;21,625;51,5416;0,225;0;17,9167;10,0058;21,6;30,9;0
100107;2010;1;7;26,5833;65,7083;0,245833;4,47583;27,375;10,8623;21,5;30,3;0
100108;2010;1;8;24,5417;76,2916;0,395833;4,03917;30,8333;0;21,9;31,7;0
100109;2010;1;9;28,625;86,625;0,404166;4,14833;33,0833;0;22,5;32,4;0
100110;2010;1;10;23,9167;67,75;0,329166;0;23,6667;0;21,3;30,4;0
100111;2010;1;11;14,5833;47,875;0,195833;0;14,5417;0;18,2;26,1;0
100112;2010;1;12;22,375;54,0416;0,291666;8,96152;21,0833;0;19,7;29,6;0
100113;2010;1;13;30,2917;67,9583;0,391666;8,07833;27,25;21,6364;21,9;32,8;0
100114;2010;1;14;32;86,6666;0,531817;4,585;32,625;23,8333;22,2;32,9;0
100115;2010;1;15;32,1666;80,6666;0,358333;0;37,0833;17,0417;20,2;28,7;0
100116;2010;1;16;31,0833;67;0,329166;0;28,6667;14,4583;21,1;30,2;0
100117;2010;1;17;27,5417;52,5833;0,320833;0;22,5833;12,2917;21,7;31,1;0
100118;2010;1;18;14,25;44,7916;0,254166;0;14,2917;11,5;20,5;26;0
100119;2010;1;19;24,2083;55,7083;0,287499;0;19,25;16,2083;21,9;31,3;0
100120;2010;1;20;28,9167;72;0,362499;0;28,5833;24,4583;25,1;35,4;0
100121;2010;1;21;32,2916;83,3333;0,370833;0;30,2917;20,6667;25,2;34,8;0
100122;2010;1;22;24,9583;68,5;0,333333;13,1;23,125;19,125;23,3;32,5;0
100123;2010;1;23;24,7917;71,125;0,354166;7,31416;26,0417;14,5;21,8;29,2;0
100124;2010;1;24;29,375;64,0416;0,3;6,65916;25,875;10,125;21,6;30,3;0
100125;2010;1;25;24,5217;67,6364;0,321738;4,32869;23,25;13,3913;22,2;30;0
100126;2010;1;26;21,8333;63,0869;0,370832;0;20,7083;13,7917;22,6;30,4;0
100127;2010;1;27;31,4167;75;0,445833;0;26,8333;19,5833;24,4;34,9;0
100128;2010;1;28;22,375;80,1666;0,458332;7,09583;24,7083;18,2083;23,2;32,2;0
100129;2010;1;29;19,4583;65,7083;0,433332;8,07833;19,9167;16,5;21,8;31,8;0
100130;2010;1;30;22,9167;52,0833;0,420833;4,9125;18,2917;12,875;22,6;32,1;0
100131;2010;1;31;27,625;53,4583;0,420833;6,00416;19,5;15,3333;22,9;32,8;0
100201;2010;2;1;23,1667;55,1666;0,216666;7,42333;18,125;16,1667;22,4;31,9;0
100202;2010;2;2;19,7083;62,9583;0,179166;7,64166;18,3333;13,3182;18,9;27,6;0
100203;2010;2;3;16,9167;45,875;0,183333;4,585;13,625;11,25;18,4;27,2;0
100204;2010;2;4;23,5;54,625;0,1875;6,2225;17,3333;14,1667;20;29,4;0
100205;2010;2;5;25,375;59,375;0,2;8,40583;18,625;14;19,1;28;0
100206;2010;2;6;21,125;45,75;0,2;8,07833;14,5;9,95833;17,6;27,9;0
100207;2010;2;7;16,8333;36,4166;0,183333;3,93;12,0417;10,1667;20,4;28,8;0
100208;2010;2;8;20,4167;42,75;0,195833;5,78583;14,375;14,5417;22,2;33;0
100209;2010;2;9;22,75;58,3333;0,216666;6,76833;17,125;15,5833;22,7;31,9;0
100210;2010;2;10;24,5417;61,4782;0,291666;13,2092;18,875;17,75;22,6;33,3;0
100211;2010;2;11;18,9167;68,0416;0,254166;13,5367;20,125;17,5417;19,9;28,4;0
100212;2010;2;12;26;66,0416;0,287499;11,0258;23,2917;18,0833;21,9;32,9;0
100213;2010;2;13;25,875;62,2083;0,345833;9,71583;23,1667;19,7083;23;33,4;0
100214;2010;2;14;21,8333;53,2083;0,295833;8,73333;17,7917;15,75;21,6;30,7;0
100215;2010;2;15;24,4167;55,5833;0,299999;8,515;19,2917;17,2083;20,9;31,6;0
100216;2010;2;16;21,75;59,7083;0,270833;8,95166;19,0417;19;20,9;30,9;0
100217;2010;2;17;17,8333;62,75;0,320833;5,34916;20,2083;20,75;19,4;30;0
100218;2010;2;18;14,625;55,875;0,299999;6,44083;17,75;14,4583;18,8;28;0
100219;2010;2;19;17,7917;22,1042;0,304166;4,64454;14,7083;10,9583;20,1;29,4;0
100220;2010;2;20;24,375;58,5833;0,324999;8,95166;20,6667;15,1667;21,2;31,4;0
100221;2010;2;21;18,7917;50,6666;0,308333;6,55;16,4167;10,25;18,6;28,6;0
100222;2010;2;22;13,625;40,2916;0,279166;5,13083;14,9583;11,25;16;22,6;0
100223;2010;2;23;21,75;58,2083;0,433332;4,2575;20,125;19,6667;19,1;30,2;0
100224;2010;2;24;19,9583;71,0416;0,445833;11,135;22,6667;19,4583;18,8;27,4;0
100225;2010;2;25;12,5833;54,75;0,266666;3,82083;15,3333;11,75;16,1;23,6;0
100226;2010;2;26;16,2083;55,5;0,333333;6,55;19,4167;14,5;18,1;27;0
100227;2010;2;27;0;0;0;0;0;0;20,3;30,4;0
100228;2010;2;28;0;0;0;0;0;0;18,8;26,2;0
100301;2010;3;1;0;0;0;0;0;0;19;27,6;0
100302;2010;3;2;0;0;0;0;0;0;18,7;25,8;0
100303;2010;3;3;15,75;49,9583;0,387499;3,6025;13,913;17,4583;18,3;28,2;0
100304;2010;3;4;20,375;61,8333;0,375;4,585;16,375;18,9167;19,7;31,2;0
100305;2010;3;5;21,5833;73,9166;0,541666;5,13083;24,5417;27,1667;22,1;33,4;0
100306;2010;3;6;28,8333;71,0833;0,549999;5,78583;25,0833;21,6667;21,2;34;0
100307;2010;3;7;13,5;42,1666;0,2375;5,13083;12,9167;10,4167;18;25,2;0
100308;2010;3;8;18,9167;46,375;0,25;7,31416;12,5417;13,2917;19,6;28,7;0
100309;2010;3;9;23,125;88,8333;0,499999;8,95166;24,1667;26,4167;20,1;31,4;0
100310;2010;3;10;23,5417;81,1666;0,362499;8,8425;27,7917;20,9167;19;30;0
100311;2010;3;11;19,7917;45,6666;0,349999;5,45833;19,375;14,125;16,8;26,2;0
100312;2010;3;12;18,8333;59,4583;0,308333;4,80333;22,4583;15,5417;17,5;24,4;0
100313;2010;3;13;22,1667;57,4583;0,379166;6,76833;20,5417;16,875;17,2;26,6;0
100314;2010;3;14;22,1739;51,25;0,395651;5,58173;21,1905;15;18,6;29,2;0
100315;2010;3;15;25,1667;61,1904;0,583332;5,45833;15,7569;24,6667;20,7;32,8;0
100316;2010;3;16;18;57,25;0,412499;3,93;16,875;16,9167;16,9;24,4;0
100317;2010;3;17;17,9583;52,4166;0,354166;3,275;16,6667;14,625;17,8;23,8;0
100318;2010;3;18;20,2083;55,7083;0,412499;4,47583;17,5;16,8333;17,2;27;0
100319;2010;3;19;21,9583;71,9583;0,583332;9,4975;24,375;22;18,9;29,6;0
100320;2010;3;20;17,5833;82,375;0,595832;5,78583;24,7083;17,875;18,6;28,2;0
100321;2010;3;21;14,75;43,0416;0,399999;4,80333;11,4583;9,29166;17,1;25,4;0
100322;2010;3;22;13,625;50,25;0,391666;5,34916;15,4167;14,75;16,6;24,6;0
100323;2010;3;23;19,0417;81;0,649999;18,34;23,5833;22,875;18,2;28,4;0
100324;2010;3;24;24,0833;94,625;0,808332;12,445;28,7917;32,125;19,9;31,6;0
100325;2010;3;25;23,875;99,9583;0,891665;9,825;32;34,4166;20,3;31,9;0
100326;2010;3;26;17,5417;87,2083;0,66818;8,515;26,7917;24,2083;19,2;29,6;0
100327;2010;3;27;23,5833;84,9583;0,645832;7,96916;27,5833;22,9167;19,5;30,2;0
100328;2010;3;28;22,625;57,375;0,420832;8,62416;22,7083;16,1818;18,9;28,8;0
100329;2010;3;29;23,7917;79,2083;0,554166;10,0433;29,0417;25,8261;20,5;31,5;0
100330;2010;3;30;23,9167;103,375;0,724999;9,825;36,1666;31,25;20,4;31,8;0
100331;2010;3;31;18,0417;92,3333;0,587499;7,31416;32,6666;26;17,3;25,9;0
100401;2010;4;1;11,8333;92,1738;0,570832;9,825;26,4167;21,5;16,6;23,6;0
100402;2010;4;2;21,875;61,4583;0,408332;12,445;21;17,7083;16,3;26,4;0
100403;2010;4;3;20,8333;63,25;0,504166;8,8425;19,5417;19,4167;17,2;29,1;0
100404;2010;4;4;25,3333;67,2916;0,645832;10,3708;23,7917;22,8333;18,4;30,8;0
100405;2010;4;5;16,9167;79,7916;0,629166;8,29666;24,2917;26,125;16,1;26,9;0,1
100406;2010;4;6;8,875;56,25;0,295833;4,585;21,0417;18,6667;13,9;18,4;0
100407;2010;4;7;14,9583;73,45;0,520832;4,585;32,5833;32,625;16,1;25,8;0
100408;2010;4;8;21,5417;101,261;0,754166;8,07833;36,2916;35,7916;17;29;0
100409;2010;4;9;15,2083;74,9583;0,441666;4,69416;29,6667;26,125;14,3;23,2;0
100410;2010;4;10;20,5;91,9583;0,470832;5,02166;29,3333;22,25;13,9;23,4;0
100411;2010;4;11;22,1667;103,958;1,07083;13,9733;41,0833;30,2917;15,2;27,2;0
100412;2010;4;12;13,0417;89,9583;0,616665;10,0243;27,4583;31,6667;15,5;26,2;0
100413;2010;4;13;15,2917;114,417;0,737499;6,00416;30,7083;32,4166;15,2;26,8;0
100414;2010;4;14;16,4167;111,208;0,824999;7,31416;30,375;36,2083;14;26;0
100415;2010;4;15;17,0833;99,7083;0,799999;9,27916;32,4166;34,7083;15,1;28,2;0
100416;2010;4;16;6,08333;62,75;0,491666;5,78583;26,9583;19,9167;13,7;18,3;0,2
100417;2010;4;17;12,875;64,8333;0,908333;8,8425;26,0417;20,1667;13,2;22,2;0
100418;2010;4;18;8,54166;46,3333;0,449999;5,34916;17,25;14,1667;13,7;18,6;0
