8450007;10092018;1;HLCUSCL180815607;11082018;MSC SHUBA B;168741              
8450010;10092018;1;HLCUSCL180815607;11082018;MSC SHUBA B;168741              
8452500;10092018;1;MSCUWU128267;11082018;MSC SHUBA B;168741                  
8490867;10092018;1;HLCUSCL180801274;31082018;NORDIC STRALSUND;170241         
8467657;14092018;1;578173263;01092018;SVENDBORG MAERSK;169910                
8516585;13092018;1;21;03092018;;                                             
8485175;13092018;1;SUDUB8SCL034973X;04092018;MARGARETE SCHULTE;169927        
8240663;13092018;1;BQEGCLS164641;15042018;MSC NITYA B;163329                 
8480632;13092018;1;MSCUWU231293;30082018;MSC GAYANE;169116                   
8467853;13092018;1;MSCUWU220395;22082018;COPIAPO;169606                      
8498323;13092018;1;MSCUWU191950;09092018;MSC MADHU B;169285                  
8517776;13092018;1;24979;23082018;;                                          
