8411518;12072018;1;1293;22062018;;                                           
8348863;12072018;1;CL325403709;07062018;;                                    
8350081;12072018;1;S3317758;13062018;SANTA RITA;167021                       
8387568;13072018;1;045-04166271;30062018;LATAM AIRLINES GROUP;733692         
8364927;13072018;1;577171342;18062018;JONATHAN SWIFT;167025                  
8361848;13072018;1;EGLV731800036390;22062018;AKINADA BRIDGE;167308           
8373100;13072018;1;SNG0244222;29062018;VALPARAISO EXPRESS;167612             
8344402;09072018;1;HLCUSCL180614240;14062018;MSC ANZU;165295                 
8368127;12072018;1;MSCUWG922005;26062018;MSC GAYANE;167738                   
8361788;13072018;1;ONEYSCLU04864500;19062018;COCHRANE;167392                 
8346464;13072018;1;MSCUWG842328;14062018;MSC ANZU;165295                     
8346289;13072018;1;MSCUWG844324;12062018;MOL BELIEF;166534                   
8400444;30072018;1;MSCUWG941450;15072018;MSC CARLOTTA;167741                 
8414009;30072018;1;MSCUWU102684;21072018;MSC SHREYA B;168733                 
8400028;30072018;1;SLD894195;20072018;MARINER;168298                         
8376040;10072018;1;ONEYSCLU06078400;27062018;MSC MARIA SAVERIA;167704        
8365517;10072018;1;HLCUSCL180539197;19062018;CARTAGENA EXPRESS;167586        
8352159;10072018;1;139-37270063;10062018;AEROMEXICO;731316                   
8379325;10072018;1;ONEYSCLU04981502;28062018;MSC MARIA SAVERIA;167766        
8368045;10072018;1;SGO1806309-9;29062018;VALPARAISO EXPRESS;167612           
8355341;10072018;1;BQEGCLS168803;26062018;YM UNIFORM;167326                  
8381712;10072018;1;MSCUWG931212;03072018;MSC MADHU B;167739                  
8357644;13072018;1;MSCUWG974402;26062018;MSC GAYANE;167738                   
8368302;13072018;1;HLCUSCL180662184;02072018;MSC AMBITION;167988             
8374931;13072018;1;CH-LA092/2018;21062018;;                                  
8341698;10072018;1;MSCUWG886564;23062018;MSC GAYANE;166607                   
8285009;10072018;1;SLD837839-0171;13052018;KMARIN AZUR;165929                
8364520;10072018;1;DDAF4592018;30062018;MSC MADHU B;166608                   
8360933;13072018;1;MSCUWG911941;23062018;MSC GAYANE;166607                   
8354651;13072018;1;001-52216220;10062018;AMERICAN AIRLINES;727680            
8351699;13072018;1;576-66708751;09062018;SKY LEASE I INC AGEN;730686         
8346724;13072018;1;BQEGCLS168455;16062018;SAN CLEMENTE;167502                
